Iteration	Replicate_ID	Posterior	Likelihood	Prior	branch_lengths[1]	branch_lengths[2]	branch_lengths[3]	branch_lengths[4]	branch_lengths[5]	branch_lengths[6]	branch_lengths[7]	branch_lengths[8]	branch_lengths[9]	branch_lengths[10]	branch_lengths[11]	branch_lengths[12]	branch_lengths[13]	branch_lengths[14]	branch_lengths[15]	branch_lengths[16]	branch_lengths[17]	branch_lengths[18]	branch_lengths[19]	branch_lengths[20]	branch_lengths[21]	gamma	phi[1]	phi[2]	phi[3]	phi[4]	pi[1]	pi[2]	pi[3]	pi[4]	rho[1]	rho[2]	rho[3]	rho[4]	rho[5]	rho[6]
557	1	-5320.864	-5236.097	-84.76649	2.1952	0.436272	0.0374606	1.6387	0.465633	0.250829	0.00663743	0.611769	0.559961	0.424421	0.50825	0.711079	0.0859855	0.229014	0.137422	0.0359946	2.76923	0.403271	0.492549	0.0211578	0.904518	1.179767	1	1.17977	1.17977	1	0.319304	0.172868	0.187212	0.320616	0.0140561	0.0187141	0.00905214	0.0129842	0.018451	0.0206927
558	0	-5309.784	-5231.164	-78.62024	1.9437	0.404885	0.093243	1.50971	0.2527	0.172852	0.0383889	0.11211	0.874665	0.662384	0.833729	0.321275	0.0452405	0.342782	0.104852	0.310854	3.05188	0.162324	0.060483	0.904715	0.0915768	1.19112	1	1.19112	1.19112	1	0.307255	0.200986	0.16715	0.324609	0.0208755	0.0203806	0.012626	0.018022	0.0189303	0.0183564
559	1	-5315.481	-5231.119	-84.36266	1.98339	0.422428	0.0521592	1.36617	0.399963	0.169647	0.0179925	0.110547	1.07415	0.290086	0.565594	0.772259	0.112298	0.152454	0.159623	0.0450879	3.27437	0.577694	0.467181	0.0143904	0.838225	1.179767	1	1.17977	1.17977	1	0.288934	0.188872	0.181844	0.34035	0.0213167	0.0175093	0.00971134	0.0243868	0.0198615	0.0204228
560	0	-5322.044	-5246.515	-75.52855	2.03066	0.470977	0.0683418	1.54988	0.235585	0.31774	0.108247	0.062012	0.981309	0.343453	0.663783	0.560115	0.0568215	0.375373	0.0407638	0.263436	2.72226	0.205564	0.0370953	0.673757	0.213551	1.19112	1	1.19112	1.19112	1	0.336263	0.155217	0.158975	0.349545	0.0233014	0.0170028	0.00681622	0.0213412	0.0197526	0.025431
561	1	-5312.887	-5229.441	-83.44567	2.36541	0.443069	0.027194	1.35731	0.478554	0.121687	0.0527107	0.363093	0.5967	0.665892	0.578565	0.78918	0.0235096	0.2239	0.108046	0.0335295	3.04155	0.195847	0.387888	0.0352062	0.88119	1.183516	1	1.18352	1.18352	1	0.313561	0.161554	0.155524	0.369361	0.0243001	0.019977	0.00801251	0.0202645	0.0196368	0.0246217
562	0	-5314.565	-5236.675	-77.88993	2.04679	0.407617	0.176875	1.6106	0.404404	0.100027	0.097065	0.0363255	0.774912	0.538762	0.612079	0.566457	0.0887985	0.177201	0.157003	0.241262	3.07812	0.201536	0.0117696	0.801288	0.078943	1.19112	1	1.19112	1.19112	1	0.321215	0.19302	0.151861	0.333903	0.0187116	0.0283495	0.010258	0.0176932	0.0198866	0.0277777
563	1	-5316.277	-5230.765	-85.51208	2.36541	0.423858	0.0804372	1.35179	0.487249	0.203548	0.0146842	0.553508	0.717739	0.407812	0.712245	0.391789	0.0297025	0.388293	0.0914374	0.0611036	3.21309	0.301597	0.36224	0.141786	0.683765	1.159052	1	1.15905	1.15905	1	0.246873	0.181203	0.17444	0.397483	0.0243287	0.0247148	0.00821471	0.0205025	0.0159918	0.0190942
564	0	-5319.931	-5239.71	-80.22096	2.34762	0.40144	0.22117	1.4165	0.3299	0.0841521	0.0713926	0.0855092	0.737744	0.443131	0.921106	0.558082	0.0929519	0.399925	0.0257572	0.339741	2.6858	0.28284	0.00548792	0.899171	0.0883381	1.19112	1	1.19112	1.19112	1	0.372411	0.222738	0.15378	0.251072	0.0216677	0.0184011	0.0110467	0.0238674	0.0248256	0.0260495
565	1	-5312.848	-5215.525	-97.32337	2.46512	0.392179	0.0674059	1.49199	0.447611	0.0768766	0.0204259	0.213463	0.814708	0.691395	0.747057	0.918249	0.0162613	0.340611	0.0727958	0.0939871	3.54352	0.38476	0.324538	0.295287	0.755942	1.159052	1	1.15905	1.15905	1	0.273652	0.208705	0.162651	0.354992	0.0188209	0.0249031	0.00908989	0.0144511	0.0164424	0.019168
566	0	-5317.747	-5244.118	-73.62861	1.89102	0.431752	0.0918249	1.16773	0.326308	0.391599	0.0593923	0.0486128	0.902189	0.539202	0.595132	0.599168	0.125207	0.223665	0.0429227	0.237178	2.88368	0.209088	0.0101928	0.997007	0.0234762	1.19112	1	1.19112	1.19112	1	0.330334	0.169319	0.140889	0.359458	0.0189467	0.0179754	0.00686711	0.0245892	0.0175993	0.0220468
567	1	-5316.908	-5217.896	-99.01275	2.73459	0.427539	0.027175	1.64718	0.489506	0.170398	0.0111504	0.293987	0.837205	0.540291	0.484088	0.729001	0.0355775	0.326457	0.075106	0.065746	3.6581	0.419052	0.26689	0.17758	0.919044	1.159052	1	1.15905	1.15905	1	0.381759	0.223741	0.134841	0.259659	0.0145985	0.0191881	0.0100474	0.0211168	0.0209785	0.0244084
568	0	-5316.467	-5237.005	-79.4625	2.09391	0.402987	0.207052	1.65408	0.24211	0.213714	0.0344302	0.190141	1.00402	0.439366	0.569452	0.505115	0.152772	0.273726	0.050622	0.193359	2.88368	0.133112	0.0346409	1.08821	0.0115453	1.19112	1	1.19112	1.19112	1	0.370991	0.173743	0.13925	0.316015	0.0214987	0.017839	0.0132214	0.0241446	0.0136598	0.0193483
569	1	-5308.189	-5216.542	-91.64756	2.26655	0.497181	0.00766842	1.77564	0.343695	0.0813507	0.0155321	0.165698	0.935523	0.646655	0.655028	0.414494	0.008447	0.171777	0.100972	0.111871	3.39111	0.334048	0.431535	0.0997334	1.15078	1.145001	1	1.145	1.145	1	0.315872	0.23537	0.186869	0.261889	0.0216224	0.0157217	0.0105614	0.0157115	0.0192647	0.0227113
570	0	-5318.133	-5229.834	-88.29898	2.12612	0.397588	0.159859	1.52303	0.34921	0.369396	0.0126485	0.200276	0.8805	0.691751	0.669475	0.720164	0.158937	0.370374	0.092968	0.38538	3.32241	0.0875383	0.0727744	0.653928	0.0238727	1.197808	1	1.19781	1.19781	1	0.353081	0.199432	0.159839	0.287647	0.0175773	0.018493	0.00890812	0.0130044	0.0204145	0.024141
571	1	-5319.94	-5228.825	-91.11478	2.27945	0.467464	0.00604636	1.19788	0.400124	0.10239	0.0170796	0.0726671	1.27182	0.543777	0.798922	0.557982	0.00745005	0.208032	0.141111	0.0969507	3.65802	0.253209	0.576457	0.121103	0.779417	1.150345	1	1.15035	1.15035	1	0.329221	0.237644	0.160178	0.272957	0.0193976	0.0162047	0.0102839	0.0172057	0.0154092	0.021217
572	0	-5310.856	-5229.717	-81.13953	2.12861	0.392291	0.0983535	1.60088	0.281086	0.239293	0.00525093	0.198135	0.728975	0.466985	0.707403	0.453495	0.164422	0.384965	0.0909661	0.38496	3.30523	0.11413	0.0361977	0.765643	0.00642677	1.197808	1	1.19781	1.19781	1	0.359056	0.185537	0.162544	0.292863	0.0167682	0.0191652	0.00794912	0.0117747	0.0235814	0.0218619
573	1	-5316.862	-5226.978	-89.88356	2.34917	0.467464	0.0139145	1.67052	0.574554	0.205824	0.0697728	0.186212	0.860569	0.405831	0.704551	0.530644	0.0216855	0.218587	0.0696735	0.038286	3.13839	0.33233	0.20855	0.0464904	1.29195	1.150345	1	1.15035	1.15035	1	0.262648	0.209415	0.17049	0.357447	0.0213148	0.0246514	0.0164488	0.0202744	0.0220375	0.0242528
574	0	-5311.005	-5228.005	-83.00016	2.31935	0.392291	0.0290315	1.72709	0.207062	0.203001	0.00515632	0.258829	0.81181	0.625174	0.848453	0.427783	0.0833475	0.480634	0.0208257	0.205414	2.92479	0.147793	0.0124667	0.966199	0.0241125	1.197808	1	1.19781	1.19781	1	0.320195	0.203412	0.155314	0.321079	0.0173386	0.0226968	0.0130041	0.0241607	0.0196898	0.023358
575	1	-5326.495	-5243.922	-82.57319	2.21793	0.38054	0.0112005	1.45842	0.138759	0.164285	0.054826	0.137074	0.489715	0.460294	0.623787	0.704086	0.151842	0.327746	0.0426621	0.0708005	2.85486	0.649399	0.504664	0.0470045	1.18848	1.177726	1	1.17773	1.17773	1	0.298638	0.23811	0.193851	0.269401	0.0151019	0.0329773	0.0129841	0.0132038	0.0226979	0.0248391
576	0	-5315.373	-5249.571	-65.80248	1.82964	0.425312	0.0621056	1.32801	0.171507	0.125303	0.00511494	0.174798	0.715641	0.328064	0.547798	0.33061	0.157521	0.36486	0.168128	0.337722	2.6992	0.174697	0.00851938	0.954468	0.0739531	1.197949	1	1.19795	1.19795	1	0.313192	0.198963	0.151917	0.335928	0.0301136	0.0260546	0.0138708	0.0190275	0.0249593	0.0240831
577	1	-5313.098	-5238.166	-74.93277	1.90159	0.388456	0.0213686	1.55662	0.222659	0.109531	0.0318996	0.231119	0.721603	0.452132	0.64999	0.430859	0.0336887	0.165762	0.163934	0.15642	3.0173	0.404833	0.2091	0.233855	0.814699	1.191938	1	1.19194	1.19194	1	0.285636	0.235855	0.192015	0.286495	0.0246868	0.0261688	0.0110524	0.0115013	0.0182384	0.0256303
578	0	-5310.88	-5229.903	-80.97698	2.0802	0.394221	0.106131	1.54881	0.318788	0.227607	0.0214972	0.162498	0.776136	0.608183	0.691147	0.566669	0.229693	0.379031	0.117762	0.154281	2.8658	0.128359	0.00461114	0.991585	0.155616	1.197949	1	1.19795	1.19795	1	0.335368	0.194508	0.168941	0.301182	0.0213281	0.0205465	0.008765	0.0138502	0.0209106	0.0245009
579	1	-5318.14	-5230.793	-87.34654	2.32262	0.387056	0.0659699	1.53662	0.188121	0.179566	0.034142	0.270345	0.96711	0.460537	0.62686	0.60722	0.0357214	0.137442	0.125265	0.198324	2.97142	0.648753	0.376558	0.260203	0.758074	1.180494	1	1.18049	1.18049	1	0.288129	0.259228	0.204617	0.248025	0.0201986	0.0206961	0.0141433	0.0154346	0.0208363	0.027999
580	0	-5311.622	-5232.029	-79.59347	2.01774	0.400545	0.0868101	1.62601	0.0822575	0.243391	0.0193548	0.222253	0.628166	0.53322	0.788311	0.626178	0.100433	0.459572	0.0665296	0.27034	3.05572	0.0794423	0.0025195	0.9498	0.134174	1.197949	1	1.19795	1.19795	1	0.266907	0.189191	0.236453	0.307449	0.0237043	0.0236988	0.0101419	0.0137779	0.0210967	0.0149931
581	1	-5325.45	-5234.487	-90.96309	2.18868	0.474842	0.276014	1.63134	0.468641	0.2673	0.0543755	0.229038	0.783982	0.716607	0.705871	0.384399	0.029047	0.108873	0.132569	0.285011	2.65807	0.235992	0.246817	0.181556	1.47996	1.151331	1	1.15133	1.15133	1	0.328801	0.252792	0.18614	0.232268	0.0193556	0.0155274	0.0126184	0.0174003	0.0177467	0.0201668
582	0	-5308.6	-5224.887	-83.71308	2.01774	0.405886	0.0945801	1.58663	0.0787166	0.155654	0.00994543	0.242368	0.636239	0.675076	0.948256	0.596613	0.022241	0.754403	0.0950679	0.368244	3.05572	0.126715	0.00304501	0.892701	0.0466378	1.183313	1	1.18331	1.18331	1	0.279134	0.210994	0.16699	0.342882	0.0191058	0.0227103	0.00656754	0.0146244	0.0162049	0.0219102
583	1	-5322.87	-5234.365	-88.50514	2.26448	0.474544	0.169623	1.44165	0.251215	0.171982	0.0880476	0.266979	0.812536	0.696514	0.613077	0.553276	0.0133001	0.153151	0.176493	0.196337	2.83321	0.299568	0.358607	0.355829	1.09205	1.151331	1	1.15133	1.15133	1	0.380176	0.147861	0.207705	0.264257	0.0187192	0.014732	0.00779229	0.019216	0.0265438	0.0265303
584	0	-5316.668	-5221.526	-95.14204	2.36043	0.465278	0.087785	2.1926	0.0519872	0.0849492	0.0122195	0.166738	0.61127	0.598283	0.682519	0.663505	0.0351124	0.817007	0.125015	0.33813	2.96023	0.242425	0.00300557	1.36951	0.0830269	1.155784	1	1.15578	1.15578	1	0.301889	0.168483	0.180603	0.349025	0.0160357	0.0209131	0.00912948	0.0208617	0.018783	0.0225016
585	1	-5317.504	-5236.613	-80.89102	2.15733	0.38459	0.179729	1.35163	0.233108	0.29565	0.0979729	0.133885	0.597646	0.663825	0.693955	0.612189	0.0190807	0.242427	0.0221623	0.0571736	3.16731	0.359493	0.113808	0.242262	0.898594	1.183719	1	1.18372	1.18372	1	0.283704	0.198493	0.227879	0.289924	0.0202375	0.0191273	0.00737236	0.013036	0.0219842	0.0257743
586	0	-5320.838	-5228.394	-92.44419	2.36043	0.360391	0.104399	1.80943	0.0573416	0.166686	0.0108008	0.512118	0.883055	0.44757	0.755523	0.467167	0.0195997	0.623544	0.0795999	0.286743	3.50005	0.243283	0.0015602	0.913693	0.0940138	1.148138	1	1.14814	1.14814	1	0.290534	0.225938	0.14763	0.335898	0.0203803	0.0137759	0.00579008	0.016311	0.0175478	0.0194308
587	1	-5313.878	-5225.072	-88.80642	2.07843	0.434362	0.133982	1.24679	0.201376	0.253978	0.02798	0.168709	0.952018	0.388268	0.996742	0.702249	0.0594436	0.309763	0.0264443	0.0476624	3.22417	0.707711	0.269128	0.0917595	0.995626	1.183719	1	1.18372	1.18372	1	0.329311	0.176299	0.194437	0.299953	0.0232701	0.0191851	0.0086704	0.0153603	0.020858	0.0189606
588	0	-5311.855	-5230.773	-81.08194	2.33418	0.498166	0.0385537	1.59135	0.121946	0.136034	0.00822808	0.122109	0.793356	0.710737	0.542391	0.519285	0.025551	0.488244	0.151667	0.39216	3.01374	0.168546	0.00565414	0.835618	0.0539401	1.148138	1	1.14814	1.14814	1	0.332217	0.21839	0.154333	0.295061	0.01885	0.0200457	0.0071006	0.0147574	0.0187973	0.0229931
589	1	-5321.873	-5242.101	-79.77175	2.0075	0.453807	0.203119	1.23554	0.286783	0.287272	0.0194868	0.173681	0.79222	0.43436	0.935421	0.52562	0.0676318	0.272341	0.0331194	0.202872	3.06457	0.447079	0.0953127	0.0271088	0.831181	1.183719	1	1.18372	1.18372	1	0.403442	0.215986	0.145009	0.235562	0.0194166	0.0239009	0.00821644	0.0217663	0.0228026	0.0273015
590	0	-5310.592	-5221.609	-88.98225	2.18447	0.447627	0.0353646	1.75555	0.124451	0.249137	0.00763657	0.245664	0.643695	0.554499	0.646258	0.623356	0.0117689	0.563704	0.095744	0.306903	3.57562	0.175078	0.00674716	0.942217	0.130962	1.1603	1	1.1603	1.1603	1	0.331408	0.223113	0.176542	0.268937	0.0198642	0.0201132	0.00780414	0.0155939	0.0231644	0.0298335
591	1	-5312.135	-5234.602	-77.53356	1.99378	0.431679	0.105057	1.6456	0.335636	0.197793	0.00925193	0.255078	0.618961	0.407672	1.15761	0.354737	0.0370395	0.15496	0.0236359	0.167743	3.16659	0.16729	0.241183	0.0220406	0.691051	1.183719	1	1.18372	1.18372	1	0.375638	0.190164	0.155962	0.278235	0.0167663	0.0156029	0.0101614	0.0192968	0.0214549	0.0279367
592	0	-5316.129	-5237.826	-78.30223	1.87505	0.46248	0.0572213	1.42244	0.206571	0.0812119	0.0173325	0.212589	0.729497	0.416991	0.442532	0.61082	0.0234237	0.425037	0.137259	0.611102	3.1643	0.12405	0.0069646	1.1189	0.112067	1.168932	1	1.16893	1.16893	1	0.336901	0.210236	0.179468	0.273394	0.0202591	0.0241363	0.00846191	0.0216999	0.0193411	0.022219
593	1	-5312.199	-5227.408	-84.79131	2.25469	0.408143	0.15691	1.49226	0.272116	0.28572	0.0141646	0.231538	0.784267	0.774965	0.713232	0.644218	0.0312303	0.165145	0.00999657	0.0946446	3.10114	0.299012	0.297454	0.0127502	0.856439	1.183719	1	1.18372	1.18372	1	0.332666	0.184354	0.213247	0.269734	0.0231959	0.0204436	0.00834927	0.0201507	0.0281496	0.0210647
594	0	-5314.376	-5226.024	-88.35205	2.20885	0.3922	0.0418796	1.76204	0.227524	0.132887	0.0107723	0.168256	0.840038	0.583125	0.465928	0.720282	0.034146	0.406198	0.183192	0.314805	3.09048	0.120299	0.00238162	1.37618	0.174655	1.179091	1	1.17909	1.17909	1	0.331679	0.206978	0.124907	0.336436	0.0185262	0.0207989	0.00831795	0.0223446	0.022943	0.0288877
595	1	-5318.189	-5237.351	-80.83847	2.0949	0.399667	0.183202	1.40891	0.301585	0.469022	0.0508696	0.203343	0.538661	0.417139	0.84573	0.459724	0.188019	0.165145	0.0165624	0.0300098	3.0419	0.293164	0.442167	0.012194	0.957213	1.183719	1	1.18372	1.18372	1	0.316418	0.22419	0.202832	0.25656	0.0168814	0.0189251	0.0113584	0.0176869	0.0198391	0.0222828
596	0	-5310.392	-5218.703	-91.68847	2.12983	0.443912	0.0356404	1.95666	0.386921	0.140883	0.0104958	0.2312	0.744364	0.589258	0.791699	0.368318	0.0219503	0.437228	0.0769679	0.289952	3.31458	0.296741	0.00539522	1.30305	0.0282772	1.179091	1	1.17909	1.17909	1	0.299737	0.187496	0.196418	0.316349	0.0183554	0.0178041	0.00970792	0.0176864	0.0258082	0.0188808
597	1	-5321.347	-5240.053	-81.2941	2.0949	0.335088	0.251401	1.9183	0.195574	0.357914	0.00912149	0.174824	0.78012	0.353349	0.410553	0.602146	0.0962617	0.165704	0.0341571	0.141253	3.0419	0.288297	0.32148	0.0206435	0.969225	1.195647	1	1.19565	1.19565	1	0.285944	0.202598	0.149039	0.362419	0.0147523	0.0261763	0.0133553	0.0145509	0.0216144	0.0178043
598	0	-5312.344	-5226.007	-86.33612	2.03775	0.43421	0.025466	1.81757	0.497642	0.112922	0.0165069	0.102021	1.07432	0.523982	0.857498	0.613692	0.0458767	0.359316	0.0759408	0.239553	3.29154	0.132911	0.00133115	0.77966	0.0219536	1.179091	1	1.17909	1.17909	1	0.327519	0.152059	0.149578	0.370843	0.0195044	0.0228454	0.00734791	0.02489	0.0226498	0.017432
599	1	-5310.019	-5232.385	-77.63464	2.06774	0.43568	0.163879	1.66603	0.10144	0.15098	0.00596364	0.0944519	0.709843	0.545593	0.629703	0.595053	0.0504175	0.111402	0.0454757	0.178795	2.88804	0.414198	0.428177	0.00645714	0.89671	1.195647	1	1.19565	1.19565	1	0.368761	0.173936	0.144551	0.312752	0.0220361	0.0185434	0.0100904	0.0191723	0.0230146	0.0256356
600	0	-5312.112	-5227.692	-84.42011	2.15202	0.477252	0.040167	1.39694	0.441214	0.164281	0.0373343	0.276176	0.906792	0.359936	0.80936	0.60781	0.0146921	0.310352	0.0871932	0.538298	3.04383	0.0987015	0.00139867	1.04921	0.0558032	1.156943	1	1.15694	1.15694	1	0.338178	0.163385	0.179908	0.318529	0.0238134	0.0194654	0.0112565	0.0209658	0.0220208	0.0206526
601	1	-5311.282	-5230.422	-80.86034	2.06774	0.410394	0.127825	1.76491	0.200706	0.103479	0.0113696	0.226766	1.09199	0.586942	0.78992	0.530113	0.0195581	0.219998	0.0525437	0.118421	2.86096	0.344938	0.345695	0.0101543	0.63757	1.173884	1	1.17388	1.17388	1	0.265589	0.197381	0.182122	0.354908	0.0210153	0.0161874	0.0135263	0.0168725	0.0208676	0.0187998
602	0	-5310.077	-5227.388	-82.68935	2.18956	0.42008	0.0523596	1.61568	0.179025	0.102758	0.0203529	0.259598	0.932864	0.477531	0.628978	0.54318	0.0571297	0.594235	0.191775	0.288233	2.93983	0.15638	0.00289303	0.867514	0.187293	1.178086	1	1.17809	1.17809	1	0.3233	0.200193	0.171992	0.304515	0.0188864	0.0233169	0.0113099	0.016152	0.0190058	0.0158382
603	1	-5315.255	-5227.499	-87.756	2.06774	0.497735	0.274199	1.48835	0.130943	0.130389	0.00474929	0.239312	0.884067	0.516785	0.955562	0.895848	0.0528112	0.160581	0.0515121	0.301456	3.30107	0.284718	0.27983	0.0192841	0.678841	1.177776	1	1.17778	1.17778	1	0.268882	0.228948	0.180184	0.321985	0.0169433	0.0207273	0.0116899	0.0169383	0.0172552	0.0191078
604	0	-5309.903	-5222.226	-87.67763	2.21475	0.426185	0.0281546	1.44004	0.222125	0.0633521	0.0221913	0.253579	0.877008	0.533749	0.80157	0.698566	0.0750324	0.466806	0.107841	0.474909	3.40201	0.206594	0.00605645	0.764643	0.119511	1.178086	1	1.17809	1.17809	1	0.292343	0.174173	0.192558	0.340927	0.0258545	0.0166494	0.00870552	0.0163635	0.0152273	0.0231043
605	1	-5321.205	-5242.519	-78.68599	2.17731	0.409583	0.220858	1.32687	0.158988	0.0334998	0.00520424	0.145449	0.708947	0.55866	0.38036	0.475317	0.173317	0.170119	0.0121887	0.171325	3.49121	0.30496	0.360672	0.041012	0.967148	1.177776	1	1.17778	1.17778	1	0.204633	0.236909	0.186449	0.372009	0.0324713	0.0286477	0.0125848	0.0144939	0.0172078	0.0130506
606	0	-5313.485	-5223.318	-90.16754	2.22877	0.420778	0.0461761	1.79618	0.1222	0.0883069	0.0797089	0.196919	0.895265	0.800239	0.737081	0.643124	0.0890236	0.468535	0.00940177	0.279364	3.06072	0.234161	0.0101391	1.08435	0.155509	1.174473	1	1.17447	1.17447	1	0.293429	0.206249	0.147171	0.353151	0.0209912	0.0315971	0.00812543	0.018386	0.0143509	0.0205254
607	1	-5308.531	-5220.092	-88.43928	2.17731	0.451956	0.0832516	1.48465	0.361694	0.0584563	0.016727	0.234947	0.853491	0.579852	0.727552	0.738304	0.226251	0.177749	0.0120639	0.152605	3.32118	0.278257	0.232231	0.135914	0.977416	1.177776	1	1.17778	1.17778	1	0.262489	0.229953	0.165097	0.342461	0.0172701	0.0229996	0.011127	0.0167983	0.0146985	0.0220274
608	0	-5313.749	-5225.45	-88.29906	2.03112	0.435449	0.0643595	1.67146	0.107111	0.224317	0.0651768	0.266925	0.861186	0.653582	0.807376	0.544367	0.0702962	0.55905	0.0264565	0.22983	3.06072	0.190637	0.00903304	1.17015	0.202947	1.174473	1	1.17447	1.17447	1	0.299146	0.168943	0.150038	0.381873	0.0244309	0.0192783	0.0110572	0.0247313	0.0198683	0.0221652
609	1	-5325.93	-5224.015	-101.9155	2.17866	0.40189	0.12182	1.85531	0.485575	0.0263019	0.0141445	0.307357	0.944255	0.596848	0.277063	1.16728	0.336243	0.230954	0.0503389	0.461727	3.52487	0.262279	0.372435	0.0640794	0.960745	1.177776	1	1.17778	1.17778	1	0.26364	0.20283	0.173545	0.359985	0.0161194	0.0204623	0.0112402	0.015114	0.0146023	0.0166898
610	0	-5313.201	-5222.82	-90.38075	2.03112	0.435449	0.0830351	2.15988	0.146626	0.181985	0.0335719	0.234782	0.75646	0.577061	0.608532	0.620511	0.0512154	0.434834	0.138772	0.304858	3.3973	0.137203	0.00656975	0.967199	0.179628	1.187711	1	1.18771	1.18771	1	0.289171	0.195754	0.175356	0.339719	0.019803	0.0181786	0.00807766	0.0113522	0.0177999	0.0181272
611	1	-5311.175	-5225.893	-85.28152	2.12982	0.426603	0.0639073	1.70999	0.150251	0.0226964	0.0126174	0.186802	0.635071	0.629496	0.642172	0.419478	0.236451	0.391577	0.0188683	0.157707	3.17195	0.467017	0.36229	0.0672725	1.06342	1.177776	1	1.17778	1.17778	1	0.2677	0.202631	0.182543	0.347126	0.0226535	0.023345	0.00987954	0.0134063	0.0167943	0.0194517
612	0	-5317.008	-5230.692	-86.31654	2.03112	0.409483	0.265457	1.74398	0.234986	0.162442	0.0267813	0.226483	0.81788	0.695387	0.673223	0.60762	0.0482183	0.594377	0.206219	0.215601	3.20421	0.240056	0.00605858	0.596238	0.0677097	1.200299	1	1.2003	1.2003	1	0.297761	0.171863	0.180565	0.34981	0.0194925	0.0140411	0.00873524	0.0128162	0.0200038	0.023636
613	1	-5311.758	-5231.831	-79.92661	2.21668	0.449976	0.0310694	1.56475	0.253925	0.0226964	0.0058699	0.151482	0.707581	0.411921	0.720376	0.667709	0.200038	0.543461	0.0150481	0.0401874	2.81075	0.424701	0.399065	0.023019	0.766867	1.175002	1	1.175	1.175	1	0.264283	0.195155	0.197867	0.342695	0.0222782	0.0205586	0.0103575	0.0166753	0.0208625	0.017883
614	0	-5323.072	-5230.23	-92.84206	1.96908	0.345596	0.202027	1.96985	0.266659	0.207409	0.0695026	0.238758	0.874628	0.467987	0.656474	0.958697	0.0242168	0.21384	0.0169559	0.317004	3.23881	0.253751	0.0101994	1.32875	0.10563	1.182082	1	1.18208	1.18208	1	0.329132	0.196145	0.179947	0.294776	0.016919	0.0136368	0.00653537	0.0147821	0.0181073	0.0208176
615	1	-5317.984	-5224.608	-93.37601	2.21668	0.43804	0.0781247	1.82922	0.165881	0.0414772	0.00527698	0.275736	0.956961	0.606565	0.856063	0.462574	0.136383	0.58197	0.00939677	0.0670124	2.84767	0.585788	0.640805	0.0158538	0.954407	1.175002	1	1.175	1.175	1	0.277014	0.204321	0.159874	0.358791	0.0180142	0.0210569	0.00949803	0.0148233	0.0207815	0.0246739
616	0	-5320.823	-5236.079	-84.74368	2.14066	0.391802	0.122991	1.22628	0.287853	0.105742	0.0763849	0.432348	0.944319	0.583073	0.697368	0.87912	0.0671421	0.442029	0.0112926	0.256543	3.12356	0.0998968	0.0152378	0.937375	0.0653828	1.199728	1	1.19973	1.19973	1	0.372847	0.222198	0.117569	0.287387	0.020862	0.0199855	0.00883022	0.0199402	0.0172571	0.0217468
617	1	-5314.817	-5240.172	-74.64584	2.24568	0.414788	0.0652645	1.37833	0.546397	0.0484953	0.0092379	0.115143	0.726046	0.54957	0.62315	0.402727	0.127859	0.233348	0.0143234	0.0782303	2.84767	0.324401	0.246966	0.0054255	0.875846	1.175002	1	1.175	1.175	1	0.277014	0.204321	0.159874	0.358791	0.0189433	0.029608	0.0110829	0.0243312	0.0192789	0.0255675
618	0	-5324.206	-5243.599	-80.60685	2.15823	0.423946	0.0809073	1.23155	0.142824	0.178137	0.0172232	0.177605	0.730562	0.514109	1.01076	0.932396	0.0684274	0.347495	0.0272628	0.485229	3.04928	0.0951706	0.00567165	0.771103	0.0303325	1.173492	1	1.17349	1.17349	1	0.265559	0.239075	0.153238	0.342127	0.0131098	0.0278854	0.0119301	0.0188425	0.0189263	0.0350533
619	1	-5323.89	-5236.012	-87.878	2.12713	0.38545	0.236005	1.56671	0.263121	0.0867924	0.00969689	0.116556	0.603158	0.7106	1.04781	0.743892	0.0666602	0.207324	0.0418375	0.18921	2.84767	0.520567	0.281439	0.00451216	1.18401	1.175002	1	1.175	1.175	1	0.326524	0.233208	0.182478	0.25779	0.0147972	0.0120432	0.0112172	0.0117844	0.0148077	0.0261358
620	0	-5316.106	-5231.26	-84.84613	2.15823	0.413953	0.101998	1.24295	0.288982	0.178952	0.0105567	0.234393	1.01028	0.75209	0.510598	0.861894	0.0788531	0.680317	0.115074	0.240188	3.04928	0.0723426	0.00597965	0.891512	0.0095063	1.173492	1	1.17349	1.17349	1	0.393957	0.193173	0.153599	0.259272	0.0222827	0.021446	0.00650397	0.0208839	0.024729	0.0241158
